country,year_month,sunshine_hours,daylight_hours,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,precipitation_hours,retail_index,unemployment_rate,inflation_yoy,CCI,covid_dummy,month_num,month_sin,month_cos
Spain,2021-02,222.69998457202192,299.30252253457286,10.605276347299045,19.725322652425454,3.4971369233051477,49.74649161845423,49.74649161845423,94.32843791722297,97.6,15.7,-0.1,98.15244,1,2,0.8660254037844386,0.5000000000000001
Spain,2021-03,318.87180036262345,371.11144927763763,11.381694110666075,23.97466251298027,1.5862928348909657,24.755689066904022,24.755689066904022,55.7697670968699,100.6,15.5,1.2,99.8903,1,3,1.0,6.123233995736766e-17
Spain,2021-04,289.4592387224118,399.2442109244424,13.23171586807101,23.640023735350837,4.118765761756416,77.18495772140632,77.18495772140632,140.91677792612373,97.8,15.7,2.0,100.6775,1,4,0.8660254037844387,-0.49999999999999983
Spain,2021-05,374.512506575846,447.60639580098564,17.937932057558225,31.382732532265244,7.231538347426198,27.00228452751817,27.00228452751817,54.42842308262869,99.1,15.7,2.4,101.3982,1,5,0.49999999999999994,-0.8660254037844387
Spain,2021-06,385.5087561526479,450.2224374581747,22.42694852395787,33.80090491025071,13.125767690253673,24.635261830588934,24.635261830588934,57.7871235721703,100.1,15.6,2.5,101.9953,1,6,1.2246467991473532e-16,-1.0
Spain,2021-07,419.08863453782004,456.21635969894015,25.614250302673575,37.774558670820355,15.019774514167036,13.404287197745143,13.404287197745143,27.738317757009344,100.3,15.2,2.9,102.4482,1,7,-0.4999999999999998,-0.8660254037844388
Spain,2021-08,383.87556258014797,425.4089933269051,25.78967464385011,38.55392375018543,15.663106364040946,19.323438658952675,19.323438658952675,33.96172674677348,100.9,14.8,3.3,102.758,1,8,-0.8660254037844384,-0.5000000000000004
Spain,2021-09,311.2614556103611,373.3272207556577,21.33805666815013,32.30685358255452,13.080047470701677,113.95871532413588,113.95871532413588,104.71873609256787,101.3,14.4,4.0,102.925,1,9,-1.0,-1.8369701987210297e-16
Spain,2021-10,282.6014364098634,344.5249048459675,17.193129190174712,26.78460169114374,7.51731197151758,58.15511051772734,58.15511051772734,77.06720071206053,101.6,13.9,5.4,102.9411,1,10,-0.8660254037844386,0.5000000000000001
Spain,2021-11,231.80365986253273,298.3946376526727,10.055891311872621,20.71581367749592,2.310651238688622,63.03351134846462,61.887360925678685,92.50645304850913,105.2,13.5,5.5,102.8029,1,11,-0.5000000000000004,0.8660254037844384
Spain,2021-12,207.92182697052857,289.62518060047137,9.397271870259509,18.27666518320724,1.2867823765020026,41.448509123275485,41.371517578994215,67.81323245809227,101.1,13.3,6.6,102.5338,1,12,-2.4492935982947064e-16,1.0
Spain,2022-01,260.10668748413525,299.7711591195668,6.8669528307755625,18.38317757009346,-1.4389408099688472,16.87285269247886,16.823898531375168,32.063640409434804,101.1,13.3,6.2,102.1432,1,1,0.49999999999999994,0.8660254037844387
Spain,2022-02,245.2860322331009,299.0327266338657,10.22719287091784,21.56703753152351,1.0837116154873163,13.1183207239282,13.1183207239282,38.564159620234385,102.9,13.2,7.6,101.656,1,2,0.8660254037844386,0.5000000000000001
Spain,2022-03,198.17479333720684,370.75893694638114,10.93038029200224,20.128393413440143,2.86251298026999,148.97961726746775,148.88170894526036,220.85877466251299,100.0,13.3,9.8,101.1387,1,3,1.0,6.123233995736766e-17
Spain,2022-04,308.8569322751323,398.9540715287049,12.884216486179103,26.106987093902983,0.8707461800919746,64.415873015873,63.58638184245661,94.03486129654354,102.2,13.2,8.3,100.6534,1,4,0.8660254037844387,-0.49999999999999983
Spain,2022-05,392.24632328165944,447.3745169439912,19.880510214335963,33.94307966177125,9.426791277258568,28.818305889333924,28.818305889333924,34.965732087227416,103.5,12.9,8.5,100.2192,1,5,0.49999999999999994,-0.8660254037844387
Spain,2022-06,398.9039578091777,450.19187409508976,24.36387825742966,38.19590565198042,14.674870197300102,11.192167334223408,11.192167334223408,23.46714137368343,102.2,12.9,10.0,99.8384,1,6,1.2246467991473532e-16,-1.0
Spain,2022-07,422.22377582332,456.3886134471477,28.232318838499122,38.93852544132918,16.555911585818126,19.831375166889185,19.831375166889185,16.10428719774514,101.7,12.7,10.7,99.55627,0,7,-0.4999999999999998,-0.8660254037844388
Spain,2022-08,383.10154181254023,425.68687893405195,27.1300620660283,38.529268654502296,16.51824655095683,22.334564604658063,22.334564604658063,25.090491025070463,102.9,12.8,10.5,99.40865,0,8,-0.8660254037844384,-0.5000000000000004
Spain,2022-09,319.65585446026796,373.64396296625955,22.022048657469213,34.429327992879394,10.33686396677051,61.86424862780002,61.86424862780002,68.90268506156356,102.8,13.0,9.0,99.37401,0,9,-1.0,-1.8369701987210297e-16
Spain,2022-10,272.05328797326473,344.8363841059685,19.044350651525807,29.373549918409733,10.524150719477822,39.183207239282005,39.183207239282005,64.4739652870494,102.4,13.1,7.3,99.41845,0,10,-0.8660254037844386,0.5000000000000001
Spain,2022-11,212.37303409072175,298.62856675237765,13.093886663699747,22.617178460169114,3.79066904020175,49.89434801958166,49.89434801958166,89.05815160955348,102.6,13.2,6.7,99.4993,0,11,-0.5000000000000004,0.8660254037844384
Spain,2022-12,170.34366345291664,289.6552572409303,10.541817764187376,18.04839044652129,2.499703308114523,99.23773920783266,99.23773920783266,132.58388963061861,102.3,13.2,5.5,99.56902,0,12,-2.4492935982947064e-16,1.0
Spain,2023-01,231.8374841937398,299.59009122904615,7.21507051217633,16.703174603174602,-1.8349799732977303,26.097374276813525,24.873015873015873,55.13870345646047,104.5,13.1,5.9,99.59702,0,1,0.49999999999999994,0.8660254037844387
Spain,2023-02,252.9863674137533,298.75029680973813,7.856818085489647,21.177570093457945,-1.3232754784156655,23.94638777629432,23.232754784156654,40.09197448449785,103.5,12.9,6.0,99.56802,0,2,0.8660254037844386,0.5000000000000001
Spain,2023-03,313.846476441428,370.41999741919267,13.219254824832154,27.140824803441625,-1.0088562527814866,11.888844385106067,11.888844385106067,32.950897492953565,104.2,12.5,3.1,99.49368,0,3,1.0,6.123233995736766e-17
